,ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Latitude,Longitude,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Url
27380,18472688,R Cafe,South Indian,"Near Indian National Public School, Sector 20, Noida",Noida,3.0,Average,5,1,0.0000000000,0.0000000000,No,No,400,https://www.zomato.com/ncr/r-cafe-sector-20-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/r-cafe-sector-20-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27381,18319512,Sugar Ruffles,Bakery,"Sector 36, Near Sector 37, Noida",Noida,0,Not rated,0,2,28.5686715000,77.3404737000,No,No,500,https://www.zomato.com/ncr/sugar-ruffles-sector-37-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/sugar-ruffles-sector-37-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27382,5757,Sati Restaurant,North Indian,"Likhi Ram Market, Atta, Near Subzi Mandi, Sector 27, Noida",Noida,3.2,Average,12,1,28.5734717000,77.3243658000,No,No,200,https://www.zomato.com/ncr/sati-restaurant-sector-27-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/sati-restaurant-sector-27-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27383,18279442,The Smoke Factory,"North Indian, Italian, Chinese","Gardens Galleria Mall, Sector 38, Noida",Noida,3.8,Good,240,4,28.5649859000,77.3218530000,No,Yes,2000,https://www.zomato.com/ncr/the-smoke-factory-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-smoke-factory-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27384,18419893,Laat Saab,"North Indian, Mughlai","Gardens Galleria Mall, Next to The Great India Place, Sector 38, Noida",Noida,4.1,Very Good,111,3,28.5645014467,77.3218094465,Yes,Yes,1300,https://www.zomato.com/ncr/laat-saab-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/laat-saab-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27385,4721,Cheenos,"American, Italian","P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Noida,2.6,Average,521,3,28.5685734941,77.3245443776,No,Yes,1500,https://www.zomato.com/ncr/cheenos-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/cheenos-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27386,18237334,The Patiala Kkitchen,North Indian,"K-1 Block, Dharam Palace, Sector 18, Noida",Noida,3.6,Good,332,3,28.5719985356,77.3221629113,Yes,Yes,1600,https://www.zomato.com/ncr/the-patiala-kkitchen-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-patiala-kkitchen-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27387,3251,Mandarin Trail,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.7,Good,517,3,28.5672163000,77.3255325000,No,Yes,1500,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27388,18273556,PizzaExpress,"Italian, Pizza","3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.9,Good,366,3,28.5664854949,77.3204747960,Yes,Yes,1600,https://www.zomato.com/ncr/pizzaexpress-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/pizzaexpress-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27389,300605,Dunkin' Donuts,"Burger, Desserts, Fast Food","SH-52, Plot A-2, Lower Ground Floor, Gardens Galleria, Sector 38, Noida",Noida,3.7,Good,481,2,28.5647926000,77.3215077000,Yes,No,600,https://www.zomato.com/ncr/dunkin-donuts-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/dunkin-donuts-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27390,18258775,Taco Bell,"Mexican, Fast Food","M-18, Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida",Noida,3.6,Good,397,2,28.5673317712,77.3208365589,Yes,No,550,https://www.zomato.com/ncr/taco-bell-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/taco-bell-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27391,2336,Top Breads,"Bakery, Fast Food","K-4, Ground Floor, Sector 18, Noida",Noida,3.5,Good,420,1,28.5707088580,77.3233957216,Yes,No,200,https://www.zomato.com/ncr/top-breads-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/top-breads-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27392,18264533,The Bento Cafe,"Asian, Chinese, Japanese","Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida",Noida,4.2,Very Good,316,2,28.5673008531,77.3208560050,Yes,No,750,https://www.zomato.com/thebentocafe/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/thebentocafe?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27393,461,Karim's,"Mughlai, North Indian","G-40, Mughal Palace, Sector 18, Noida",Noida,3.3,Average,446,3,28.5692654604,77.3236575723,No,Yes,1200,https://www.zomato.com/ncr/karims-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/karims-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27394,18372695,United Coffee House Rewind,"North Indian, European, Asian, Mediterranean","D-428, 3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.4,Average,215,3,28.5675927000,77.3214491000,No,Yes,1500,https://www.zomato.com/ncr/united-coffee-house-rewind-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/united-coffee-house-rewind-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27395,18303706,Oh So Stoned!,Desserts,"4th Floor, DLF Mall of India, Sector 18, Noida",Noida,4.5,Excellent,324,1,28.5680046060,77.3210394010,No,No,250,https://www.zomato.com/ncr/oh-so-stoned-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/oh-so-stoned-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27396,9252,Basil Tree,"Italian, North Indian, Chinese","G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Noida,3.4,Average,431,3,28.5686100064,77.3231060430,Yes,Yes,1200,https://www.zomato.com/ncr/basil-tree-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/basil-tree-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27397,3796,Deez Biryani & Kebabs,"Biryani, North Indian, Mughlai","P-10, 1st Floor, Sector 18, Noida",Noida,3.5,Good,430,2,28.5683994712,77.3245946690,Yes,No,650,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27398,307566,Bikanervala,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai","1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Noida,3.7,Good,331,2,28.5721578303,77.3246292025,Yes,No,550,https://www.zomato.com/ncr/bikanervala-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bikanervala-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27399,18273566,Wat-a-Burger!,Fast Food,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Noida,3.6,Good,324,1,28.5695095614,77.3251435161,Yes,No,350,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27400,18198836,Our Story Bistro & Tea Room,"Cafe, Italian, Continental, Desserts","G-38, 1st Floor, Sector 18, Noida",Noida,3.9,Good,320,3,28.5691429679,77.3236153275,No,Yes,1000,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27401,309111,Paddy's Cafe,Cafe,"J-3, 1st Floor, Sector 18, Noida",Noida,3.7,Good,302,2,28.5682225034,77.3246563599,Yes,Yes,800,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27402,409,Yo! China,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",Noida,2.6,Average,334,3,28.5678221000,77.3262504000,Yes,No,1300,https://www.zomato.com/ncr/yo-china-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/yo-china-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27403,8888,Ristorante Prego,Italian,"323, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.1,Average,372,3,28.5671588000,77.3253979000,No,Yes,1200,https://www.zomato.com/ncr/ristorante-prego-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/ristorante-prego-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27404,427,Sagar Ratna,"South Indian, North Indian, Chinese","49-50, Ansal Fortune Arcade, Sector 18, Noida",Noida,3.2,Average,277,2,28.5721275025,77.3222138733,Yes,No,600,https://www.zomato.com/ncr/sagar-ratna-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/sagar-ratna-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27405,1701,Baby Dragon Bar & Restaurant,"North Indian, Continental, Thai, Chinese","G-34, Sector 18, Noida",Noida,3.5,Good,326,3,28.5695610000,77.3237140000,Yes,Yes,1350,https://www.zomato.com/ncr/baby-dragon-bar-restaurant-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/baby-dragon-bar-restaurant-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27406,450,Swagath,"North Indian, Chinese, South Indian, Seafood, Chettinad","J-57, Near Centrestage Mall, Sector 18, Noida",Noida,3.6,Good,415,3,28.5684244999,77.3237353563,No,Yes,1500,https://www.zomato.com/ncr/swagath-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/swagath-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27407,18279455,Turquoise Cottage - TC Original 1997,"Continental, American, Italian, Mediterranean","205-206, 1st Floor, Gardens Galleria Mall, Plot A-2, Sector 38, Noida",Noida,3.8,Good,240,3,28.5648242000,77.3214674000,No,Yes,1900,https://www.zomato.com/ncr/turquoise-cottage-tc-original-1997-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/turquoise-cottage-tc-original-1997-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27408,311649,The Yellow Chilli,"North Indian, Mughlai","2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Noida,3.7,Good,222,3,28.5714903221,77.3223912343,Yes,Yes,1600,https://www.zomato.com/ncr/the-yellow-chilli-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-yellow-chilli-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27409,1735,BSGulati's Punjabi Swad,"North Indian, Mughlai","G-8/3, Savitri Market, Sector 18, Noida",Noida,2.5,Average,357,2,28.5704438538,77.3261107877,Yes,No,700,https://www.zomato.com/ncr/bsgulatis-punjabi-swad-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bsgulatis-punjabi-swad-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27410,18277171,Big Wong XL,"Chinese, Thai, Sushi","B-404, DLF Mall of India, Sector 18, Noida",Noida,3.9,Good,199,3,28.5674778223,77.3205881193,Yes,Yes,1500,https://www.zomato.com/ncr/big-wong-xl-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/big-wong-xl-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27411,3155,Pearls Regency,"North Indian, Chinese, Thai","R-253, Block I, Ganga Shopping Complex, Sector 29, Noida",Noida,3.7,Good,330,3,28.5674286000,77.3352723000,No,No,1200,https://www.zomato.com/ncr/pearls-regency-sector-29-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/pearls-regency-sector-29-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27412,18268722,Pizza Hut,"Italian, Pizza, Fast Food","3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.9,Good,173,3,28.5673700507,77.3205790669,No,No,1000,https://www.zomato.com/ncr/pizza-hut-2-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/pizza-hut-2-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27413,18268698,The Big Chill Cakery,"Bakery, Desserts","Ground Floor, DLF Mall Of India, Sector 18, Noida",Noida,4.5,Excellent,147,2,28.5677269333,77.3218799382,No,No,700,https://www.zomato.com/ncr/the-big-chill-cakery-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-big-chill-cakery-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27414,3924,S-18 - Radisson Blu,"Mediterranean, Continental, North Indian, Italian","Radisson Blu Hotel, L-2, Sector 18, Noida",Noida,3.5,Good,218,4,28.5685979338,77.3221897334,No,Yes,3200,https://www.zomato.com/ncr/s-18-radisson-blu-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/s-18-radisson-blu-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27415,18349895,Walk In The Woods,"North Indian, Mughlai, Chinese","P-18, Sector 18, Noida",Noida,3.0,Average,203,3,28.5691820000,77.3244470000,Yes,Yes,1400,https://www.zomato.com/ncr/walk-in-the-woods-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/walk-in-the-woods-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27416,18272377,Imly,"Street Food, Continental, South Indian, North Indian, Chinese","Food Court, DLF Mall Of India, Sector 18, Noida",Noida,3.9,Good,204,2,28.5672873080,77.3207175359,No,No,600,https://www.zomato.com/ncr/imly-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/imly-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27417,18265411,Wow! Momo,"Tibetan, Chinese","Food Court, DLF Mall of India, FC16, Plot M-03, Sector 18, Noida",Noida,2.7,Average,212,1,28.5673795000,77.3210901000,No,No,350,https://www.zomato.com/ncr/wow-momo-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wow-momo-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27418,3149,The Punjabiis Restro Bar,"North Indian, Chinese","325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,4.0,Very Good,395,3,28.5671588000,77.3253979000,No,Yes,1200,https://www.zomato.com/ncr/the-punjabiis-restro-bar-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-punjabiis-restro-bar-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27419,18366022,Chi Asian Cookhouse,"Chinese, Thai, Asian, Japanese, Korean, Seafood","F-456, 3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.9,Good,173,3,28.5670750033,77.3208010197,Yes,Yes,1400,https://www.zomato.com/ncr/chi-asian-cookhouse-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/chi-asian-cookhouse-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27420,2985,Doosri Mehfil,"North Indian, Chinese, Mughlai","D-2C, Sector 18, Noida",Noida,3.8,Good,285,2,28.5717158679,77.3242922500,Yes,Yes,950,https://www.zomato.com/ncr/doosri-mehfil-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/doosri-mehfil-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27421,18345461,Wakhra Swaad,"North Indian, Fast Food","Shop 129, Jaipuria Plaza, Sector 26, Noida",Noida,4.1,Very Good,112,2,28.5768276000,77.3352977000,Yes,No,500,https://www.zomato.com/ncr/wakhra-swaad-sector-26-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wakhra-swaad-sector-26-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27422,302541,Kapoors Balle Balle,"North Indian, Chinese","K-2, Brahmaputra Shopping Complex, Sector 29, Noida",Noida,3.7,Good,331,1,28.5697361000,77.3328944000,Yes,No,400,https://www.zomato.com/ncr/kapoors-balle-balle-sector-29-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/kapoors-balle-balle-sector-29-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27423,18345461,Wakhra Swaad,"North Indian, Fast Food","Shop 129, Jaipuria Plaza, Sector 26, Noida",Noida,4.1,Very Good,112,2,28.5768276000,77.3352977000,Yes,No,500,https://www.zomato.com/ncr/wakhra-swaad-sector-26-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wakhra-swaad-sector-26-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27424,301005,Bikanervala Bliss,"North Indian, Fast Food, Chinese","Silver Tower, Near Metro Station, Sector 18, Noida",Noida,3.6,Good,235,3,28.5719637910,77.3246603832,No,No,1200,https://www.zomato.com/ncr/bikanervala-bliss-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bikanervala-bliss-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27425,3250,Maamouchee @ My Way,"Italian, Lebanese, North Indian","5th Floor, Centre Stage Mall, Sector 18, Noida",Noida,3.5,Good,278,3,28.5682269203,77.3230959848,Yes,Yes,1100,https://www.zomato.com/ncr/maamouchee-my-way-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/maamouchee-my-way-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27426,300952,The Tandoori Village,"North Indian, Mughlai, Italian, Chinese","J-57, 1st Floor, Sector 18, Noida",Noida,3.5,Good,247,3,28.5683747369,77.3237658665,No,Yes,1500,https://www.zomato.com/ncr/the-tandoori-village-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-tandoori-village-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27427,309098,Popular Cakery,"Bakery, Desserts, Fast Food","BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Noida,3.9,Good,250,2,28.5697875238,77.3249976709,Yes,No,500,https://www.zomato.com/popular-cakery/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/popular-cakery?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27428,18133480,Burger King,"Burger, Fast Food","3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.5,Good,211,2,28.5671503000,77.3253081000,No,No,500,https://www.zomato.com/ncr/burger-king-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/burger-king-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27429,7956,Mad Over Donuts,Desserts,"J-52,Ground Floor,  Main Market, Sector 18, Noida",Noida,4.2,Very Good,235,1,28.5682781556,77.3242376000,Yes,No,450,https://www.zomato.com/ncr/mad-over-donuts-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mad-over-donuts-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27430,1323,Bon Bon Pastry Shop,"Bakery, Desserts, Fast Food","F-1, Sector 18, Noida",Noida,3.1,Average,213,1,28.5715830727,77.3241889849,No,No,150,https://www.zomato.com/ncr/bon-bon-pastry-shop-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bon-bon-pastry-shop-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27431,301514,Zest Bar and Lounge,"Finger Food, North Indian, Chinese","K-24, Near HSBC Bank, Sector 18, Noida",Noida,3.4,Average,223,3,28.5720630190,77.3229591921,No,Yes,1000,https://www.zomato.com/ncr/zest-bar-and-lounge-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/zest-bar-and-lounge-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27432,3237,Club Ice Cube,"North Indian, Continental, Chinese","313, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida",Noida,2.0,Poor,230,4,28.5680674000,77.3264748000,No,Yes,2400,https://www.zomato.com/ncr/club-ice-cube-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/club-ice-cube-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27433,18261722,Gola Sizzlers,"Chinese, North Indian, Mughlai, Continental","K-4, 1st Floor, Ocean Heights, Sector 18, Noida",Noida,3.3,Average,198,3,28.5711331578,77.3235294968,No,Yes,1600,https://www.zomato.com/GolaSizzlersNoida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/GolaSizzlersNoida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27434,4160,Xiian,"Italian, Continental, North Indian, Chinese","G-45, Sector 18 Market, Sector 18, Noida",Noida,3.4,Average,286,3,28.5688016962,77.3233802989,Yes,Yes,1400,https://www.zomato.com/ncr/xiian-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/xiian-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27435,718,Americana Kitchen and Bar,"American, Tex-Mex, Italian, Mexican, North Indian","Ist Floor, 1-6, Centre Stage Mall, Sector 18, Noida",Noida,2.4,Poor,221,4,28.5683429358,77.3228280991,No,Yes,2000,https://www.zomato.com/ncr/americana-kitchen-and-bar-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/americana-kitchen-and-bar-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27436,5689,Thaal Vaadi,"North Indian, Rajasthani","310/311, 3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",Noida,3.5,Good,249,3,28.5680132000,77.3261382000,No,No,1000,https://www.zomato.com/ncr/thaal-vaadi-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/thaal-vaadi-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27437,310417,Angels in my Kitchen,"Bakery, Desserts, Fast Food","C-19, Sector 18, Noida",Noida,3.9,Good,205,1,28.5704688820,77.3243016377,Yes,No,350,https://www.zomato.com/ncr/angels-in-my-kitchen-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/angels-in-my-kitchen-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27438,309799,Mr. Brown,"Bakery, Desserts, Fast Food","Botanical Garden Metro Station, Sector 38, Noida",Noida,4.0,Very Good,183,2,28.5643750749,77.3341761902,Yes,No,500,https://www.zomato.com/ncr/mr-brown-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mr-brown-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
27439,308774,Nazeer Foods,"Mughlai, North Indian","304, 3rd Floor, The Great India Place Mall, Sector 38-A, Sector 38, Noida",Noida,3.6,Good,179,2,28.5674287000,77.3256447000,Yes,No,600,https://www.zomato.com/ncr/nazeer-foods-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/nazeer-foods-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
